foreign_direct_investment,gross_savings,unemployment,labor_force,mortality_rate,new_businesses_registered,education_expenditure,age_dependency_ratio,food_production_index,human_capital_index,imports,exports,life_expectancy_birth,manufacturing,tobacco_use,profit_tax,population,literacy_rate,birth_rate,death_rate,migration,agriculture_forestry_fishing,industry,gdp_per_capita
-5612683803.0,40422081569.0,29.12000084,18254907.0,79.1,28735.5,12590990235.0,55.02217294,102.85,0.5933026911601942,68831632412.0,68172283113.0,53.447,41909486893.0,25.092806868705416,24.4,47880601.0,78.92272071229543,23.073,13.994,-440402.0183585313,6159797462.0,69952824996.0,5383.656542510817
5305504771.0,46813162819.0,28.34000015,18604581.0,79.4,306082.0,13325149524.0,54.24362048,98.96,0.5933026911601942,84217086318.0,79519161190.0,53.795,39838883556.0,25.092806868705416,23.7,48489459.0,78.92272071229543,23.238,13.897,-440402.0183585313,6333013365.0,71266041497.0,5602.011043802324
-3604679769.0,49867549351.0,26.54000092,18966474.0,75.3,326303.0,14105843643.0,53.64950168,101.74,0.5933026911601942,97337695518.0,93339341982.0,54.452,43005507139.0,35.0,24.0,49119759.0,88.71724701,23.367,13.624,862221.0,7914667726.0,79423737474.0,6095.622438864165
-12004584138.0,49884521063.0,22.40999985,19357609.0,68.7,287704.0,13530213734.0,53.2064468,118.24,0.5933026911601942,106801554254.0,102154408561.0,55.36,41361666586.0,25.092806868705416,24.4,49779471.0,78.92272071229543,23.433,13.206,-440402.0183585313,8200140415.0,81110734518.0,5760.805287243812
-6313190334.0,51732427972.0,23.52000046,19107455.0,59.8,279397.0,15073000909.0,52.83487019,116.5,0.5933026911601942,81401394904.0,82601460991.0,56.46,40319813069.0,25.092806868705416,24.9,50477011.0,92.89485931,23.417,12.677,-440402.0183585313,8030022304.0,81629984540.0,5862.797340218897
-3854564952.0,67609600913.0,24.68000031,18903307.0,51.2,206826.0,20387671204.0,52.49193802,117.58,0.4253383279,102747227231.0,107407119052.0,57.669,48994563733.0,33.9,24.8,51216964.0,92.87731934,23.305,12.085,-440402.0183585313,8960990930.0,102775690392.0,7328.615628934976
-4292687424.0,73039944287.0,24.63999939,19230873.0,44.8,180877.0,23899784422.0,52.47541128,116.13,0.5933026911601942,123475231026.0,126845106113.0,58.895,49950145295.0,25.092806868705416,24.0,52004172.0,93.10214233,23.097,11.483,-440402.0183585313,9517139029.0,112193821721.0,8007.41284633856
-1727159492.0,59863865845.0,24.72999954,19748125.0,40.9,220910.0,24098306618.0,52.37464062,119.47,0.5933026911601942,123559970280.0,117805454390.0,60.06,46439907916.0,33.1,23.9,52834005.0,93.7294693,22.815,10.918,919697.0,8598349748.0,105745768048.0,7501.469983943106
-1712645458.0,56352954147.0,24.55999947,20356336.0,39.2,239596.0,21191570483.0,52.26340839,123.17,0.5933026911601942,122045674110.0,113611981866.0,61.099,42555589749.0,25.092806868705416,21.4,53689236.0,78.92272071229543,22.483,10.43,-440402.0183585313,7695186690.0,97826397639.0,6832.456890967866
1900417869.0,54957077892.0,24.88999939,20827819.0,38.1,235602.0,20389990982.0,52.2185595,126.7,0.5933026911601942,115678696654.0,110424915818.0,61.968,42271048080.0,32.5,21.7,54545991.0,94.13990021,22.113,10.044,-440402.0183585313,7631145522.0,93148094270.0,6433.1872766231345
3993788901.0,52331502299.0,25.14999962,21688512.0,37.1,315677.0,18205988037.0,52.25465058,122.05,0.5933026911601942,99936709357.0,95771761550.0,62.649,38183315426.0,25.092806868705416,21.7,55386367.0,94.36791992,21.719,9.769,-440402.0183585313,6634302430.0,82671461175.0,5734.633629156431
173957253.84148705,84624380688.20026,8.438023217966517,464330632.0,108.2,28735.5,11644062258.340067,71.10906762,82.44614475,0.5933026911601942,75450905153.0,62149325285.0,61.06099238,88078697394.0,25.092806868705416,16.66987033657947,1287476190.0,50.48078918,29.65563546,9.298765617,-440402.0183585313,131902160306.0,139284199268.0,407.76170255389343
173957253.84148705,84624380688.20026,8.438023217966517,475677061.0,104.5,28735.5,11644062258.340067,70.31657492,84.70486423,0.5933026911601942,79934062755.0,66656589610.0,61.52176473,88011744841.0,25.092806868705416,16.66987033657947,1313346377.0,51.28226852,29.15386081,9.093477807,-2726443.0,134667555772.0,145910347089.0,419.3302843313817
173957253.84148705,84624380688.20026,8.438023217966517,487300959.0,100.8,28735.5,11644062258.340067,69.42376835,86.66143439,0.5933026911601942,82056747878.0,69660341587.0,61.96970889,86299265885.0,25.092806868705416,16.66987033657947,1339202708.0,56.16218185,28.65334876,8.901929852,-440402.0183585313,136628671497.0,146485849816.0,416.9930171280687
173957253.84148705,84624380688.20026,8.438023217966517,498822396.0,97.1,28735.5,11644062258.340067,68.46095895,90.87805396,0.5933026911601942,90284303665.0,75236553716.0,62.40431132,89617062580.0,25.092806868705416,16.66987033657947,1365067928.0,56.91616821,28.15252399,8.724253549,-440402.0183585313,139902850608.0,153463835239.0,438.3252968228845
173957253.84148705,84624380688.20026,3.238990598,510786322.0,93.4,28735.5,11644062258.340067,67.45614038,90.87362078,0.5933026911601942,96509309767.0,85366699348.0,62.82398278,94211216172.0,25.092806868705416,16.66987033657947,1390946064.0,57.68935013,27.65449021,8.560503362,-440402.0183585313,141481645690.0,161017047444.0,453.23760442302813
173957253.84148705,84624380688.20026,8.438023217966517,523558859.0,89.8,28735.5,11644062258.340067,66.68728706,92.76334271,0.5933026911601942,97141928189.0,86333616184.0,63.22899214,93955427979.0,25.092806868705416,16.66987033657947,1416822959.0,58.13003922,27.16103146,8.41035354,-440402.0183585313,143060751776.0,161455481762.0,455.85813649777253
173957253.84148705,84624380688.20026,8.438023217966517,536918678.0,86.3,28735.5,11644062258.340067,65.83473137,87.90215283,0.5933026911601942,109012952854.0,98434344349.0,63.62377115,100940620149.0,25.092806868705416,16.66987033657947,1442644058.0,59.21207809,26.67206612,8.271594171,-4485954.0,136578937744.0,175991293695.0,469.712181469367
173957253.84148705,84624380688.20026,8.438023217966517,551081355.0,83.0,28735.5,11644062258.340067,64.92638366,95.55266132,0.5933026911601942,129899170671.0,119581146113.0,64.01139648,118065811386.0,25.092806868705416,16.66987033657947,1468324422.0,60.10100174,26.18711625,8.141985168,-440402.0183585313,158490925052.0,204812072713.0,538.7111363574392
173957253.84148705,84624380688.20026,8.438023217966517,565413238.0,79.9,28735.5,11644062258.340067,63.98996198,94.69758398,0.5933026911601942,178098634282.0,158321047992.0,64.39518787,139768542063.0,25.092806868705416,16.66987033657947,1493757846.0,60.87245178,25.70019426,8.019082093,-440402.0183585313,170635648196.0,252039281384.0,613.9477974008914
173957253.84148705,84624380688.20026,3.077416931,579189491.0,76.7,28735.5,11644062258.340067,63.04019565,100.378256,0.5933026911601942,235375018082.0,197821471565.0,64.78317085,163045744139.0,25.092806868705416,15.08,1518861552.0,60.64292908,25.20264181,7.900377622,-440402.0183585313,192831948098.0,293190420760.0,691.692614432576
173957253.84148705,84624380688.20026,8.438023217966517,584486907.0,73.6,28735.5,11644062258.340067,62.27695407,104.834451,0.5933026911601942,294316851852.0,241855040846.0,65.17993291,198857780016.0,25.092806868705416,15.7,1543610696.0,60.81311035,24.68224784,7.782988288,-440402.0183585313,209066928423.0,347675728901.0,774.8637935992898
173957253.84148705,84624380688.20026,8.438023217966517,590188804.0,70.7,28735.5,11644062258.340067,61.49627189,113.0611317,0.5933026911601942,373222425480.0,298779083780.0,65.58771357,246714156385.0,38.35167971,15.86,1568003159.0,61.71448135,24.1350534,7.664939229,-8781410.0,261444354430.0,440593327753.0,959.3051361881854
173957253.84148705,84624380688.20026,8.438023217966517,595800123.0,67.7,28735.5,11644062258.340067,60.69088793,116.2623514,0.5933026911601942,440090120631.0,339189283869.0,66.00524982,255089839190.0,25.092806868705416,16.12,1592010819.0,63.63835144,23.56744197,7.547981705,-440402.0183585313,267819888037.0,450421217958.0,959.4611970975557
173957253.84148705,84624380688.20026,8.438023217966517,602039453.0,64.8,28735.5,11644062258.340067,59.8362463,114.8182852,0.5933026911601942,426973468281.0,323772777568.0,66.4278567,278594098653.0,25.092806868705416,15.78,1615610198.0,64.33769226,22.98724651,7.432747005,-440402.0183585313,293754175385.0,493705585659.0,1041.9943939552925
173957253.84148705,84624380688.20026,2.389111006,607991975.0,61.9,28735.5,11644062258.340067,58.92172792,122.0314345,0.5933026911601942,539147275307.0,431981575907.0,66.84876853,340481185378.0,34.80566736,14.64,1638792934.0,66.01901245,22.41298479,7.324815781,-440402.0183585313,360804338569.0,600202710464.0,1257.499439464266
173957253.84148705,84624380688.20026,8.438023217966517,611862751.0,59.1,28735.5,11644062258.340067,58.09870685,129.0139462,0.5933026911601942,681976835765.0,520018104491.0,67.25831784,360165289688.0,25.092806868705416,15.18,1661534412.0,66.51319122,21.86600039,7.226913992,-440402.0183585313,405728178332.0,651891196363.0,1367.313137937585
173957253.84148705,84624380688.20026,2.693386314,616318723.0,56.4,28735.5,11644062258.340067,57.17842021,131.8486548,0.5933026911601942,693335616563.0,520368148075.0,67.64633996,358913005159.0,32.7105454,12.5,1683747130.0,67.26777649,21.36366892,7.145092994,-7680665.0,399272027808.0,647390602285.0,1364.4164032000458
173957253.84148705,84624380688.20026,8.438023217966517,624652331.0,53.8,28735.5,11644062258.340067,56.21489961,136.8644057,0.5933026911601942,653145580903.0,551237230417.0,68.00771902,356314467892.0,25.092806868705416,17.7,1705772050.0,68.0131073,20.91638028,7.081159754,-440402.0183585313,413631924167.0,643235107416.0,1381.856626597909
173957253.84148705,84624380688.20026,8.438023217966517,631955245.0,51.2,28735.5,11644062258.340067,55.28698633,140.3904181,0.5933026911601942,660760392897.0,552008437801.0,68.34020626,386223684833.0,30.78693652,17.4625,1727640967.0,68.73478699,20.52913115,7.036420803,-440402.0183585313,444387900435.0,689048209706.0,1494.420765369012
173957253.84148705,84624380688.20026,8.438023217966517,640816258.0,48.8,28735.5,11644062258.340067,54.43812996,102.31954991341837,0.5933026911601942,601673917131.0,500629897147.0,68.64190068,412001200549.0,25.092806868705416,17.275,1749417068.0,69.65734863,20.1968155,7.00988696,-440402.0183585313,451035611498.0,709801710519.0,1541.8036986741004
173957253.84148705,84624380688.20026,8.438023217966517,464330632.0,108.1963201,28735.5,11644062258.340067,71.10906762,82.44614475,0.5933026911601942,75450905153.0,62149325285.0,61.06099238,88078697394.0,25.092806868705416,16.66987033657947,1287476190.0,50.48078918,29.65563546,9.298765617,-440402.0183585313,131902160306.0,139284199268.0,407.76170255389343
173957253.84148705,84624380688.20026,8.438023217966517,475677061.0,104.5034367,28735.5,11644062258.340067,70.31657492,84.70486423,0.5933026911601942,79934062755.0,66656589610.0,61.52176473,88011744841.0,25.092806868705416,16.66987033657947,1313346377.0,51.28226852,29.15386081,9.093477807,-2726443.0,134667555772.0,145910347089.0,419.3302843313817
173957253.84148705,84624380688.20026,8.438023217966517,487300959.0,100.7618805,28735.5,11644062258.340067,69.42376835,86.66143439,0.5933026911601942,82056747878.0,69660341587.0,61.96970889,86299265885.0,25.092806868705416,16.66987033657947,1339202708.0,56.16218185,28.65334876,8.901929852,-440402.0183585313,136628671497.0,146485849816.0,416.9930171280687
173957253.84148705,84624380688.20026,8.438023217966517,498822396.0,97.05956712,28735.5,11644062258.340067,68.46095895,90.87805396,0.5933026911601942,90284303665.0,75236553716.0,62.40431132,89617062580.0,25.092806868705416,16.66987033657947,1365067928.0,56.91616821,28.15252399,8.724253549,-440402.0183585313,139902850608.0,153463835239.0,438.3252968228845
173957253.84148705,84624380688.20026,3.238990598,510786322.0,93.4040038,28735.5,11644062258.340067,67.45614038,90.87362078,0.5933026911601942,96509309767.0,85366699348.0,62.82398278,94211216172.0,25.092806868705416,16.66987033657947,1390946064.0,57.68935013,27.65449021,8.560503362,-440402.0183585313,141481645690.0,161017047444.0,453.23760442302813
173957253.84148705,84624380688.20026,8.438023217966517,523558859.0,89.82305373,28735.5,11644062258.340067,66.68728706,92.76334271,0.5933026911601942,97141928189.0,86333616184.0,63.22899214,93955427979.0,25.092806868705416,16.66987033657947,1416822959.0,58.13003922,27.16103146,8.41035354,-440402.0183585313,143060751776.0,161455481762.0,455.85813649777253
173957253.84148705,84624380688.20026,8.438023217966517,536918678.0,86.31300421,28735.5,11644062258.340067,65.83473137,87.90215283,0.5933026911601942,109012952854.0,98434344349.0,63.62377115,100940620149.0,25.092806868705416,16.66987033657947,1442644058.0,59.21207809,26.67206612,8.271594171,-4485954.0,136578937744.0,175991293695.0,469.712181469367
173957253.84148705,84624380688.20026,8.438023217966517,551081355.0,83.02928165,28735.5,11644062258.340067,64.92638366,95.55266132,0.5933026911601942,129899170671.0,119581146113.0,64.01139648,118065811386.0,25.092806868705416,16.66987033657947,1468324422.0,60.10100174,26.18711625,8.141985168,-440402.0183585313,158490925052.0,204812072713.0,538.7111363574392
173957253.84148705,84624380688.20026,8.438023217966517,565413238.0,79.93615731,28735.5,11644062258.340067,63.98996198,94.69758398,0.5933026911601942,178098634282.0,158321047992.0,64.39518787,139768542063.0,25.092806868705416,16.66987033657947,1493757846.0,60.87245178,25.70019426,8.019082093,-440402.0183585313,170635648196.0,252039281384.0,613.9477974008914
173957253.84148705,84624380688.20026,3.077416931,579189491.0,76.68788727,28735.5,11644062258.340067,63.04019565,100.378256,0.5933026911601942,235375018082.0,197821471565.0,64.78317085,163045744139.0,25.092806868705416,15.08,1518861552.0,60.64292908,25.20264181,7.900377622,-440402.0183585313,192831948098.0,293190420760.0,691.692614432576
173957253.84148705,84624380688.20026,8.438023217966517,584486907.0,73.64276218,28735.5,11644062258.340067,62.27695407,104.834451,0.5933026911601942,294316851852.0,241855040846.0,65.17993291,198857780016.0,25.092806868705416,15.7,1543610696.0,60.81311035,24.68224784,7.782988288,-440402.0183585313,209066928423.0,347675728901.0,774.8637935992898
173957253.84148705,84624380688.20026,8.438023217966517,590188804.0,70.6355666,28735.5,11644062258.340067,61.49627189,113.0611317,0.5933026911601942,373222425480.0,298779083780.0,65.58771357,246714156385.0,38.35167971,15.86,1568003159.0,61.71448135,24.1350534,7.664939229,-8781410.0,261444354430.0,440593327753.0,959.3051361881854
173957253.84148705,84624380688.20026,8.438023217966517,595800123.0,67.72430456,28735.5,11644062258.340067,60.69088793,116.2623514,0.5933026911601942,440090120631.0,339189283869.0,66.00524982,255089839190.0,25.092806868705416,16.12,1592010819.0,63.63835144,23.56744197,7.547981705,-440402.0183585313,267819888037.0,450421217958.0,959.4611970975557
173957253.84148705,84624380688.20026,8.438023217966517,602039453.0,64.78328518,28735.5,11644062258.340067,59.8362463,114.8182852,0.5933026911601942,426973468281.0,323772777568.0,66.4278567,278594098653.0,25.092806868705416,15.78,1615610198.0,64.33769226,22.98724651,7.432747005,-440402.0183585313,293754175385.0,493705585659.0,1041.9943939552925
173957253.84148705,84624380688.20026,2.389111006,607991975.0,61.92325639,28735.5,11644062258.340067,58.92172792,122.0314345,0.5933026911601942,539147275307.0,431981575907.0,66.84876853,340481185378.0,34.80566736,14.64,1638792934.0,66.01901245,22.41298479,7.324815781,-440402.0183585313,360804338569.0,600202710464.0,1257.499439464266
173957253.84148705,84624380688.20026,8.438023217966517,611862751.0,59.15510771,28735.5,11644062258.340067,58.09870685,129.0139462,0.5933026911601942,681976835765.0,520018104491.0,67.25831784,360165289688.0,25.092806868705416,15.18,1661534412.0,66.51319122,21.86600039,7.226913992,-440402.0183585313,405728178332.0,651891196363.0,1367.313137937585
173957253.84148705,84624380688.20026,2.693386314,616318723.0,56.42511583,28735.5,11644062258.340067,57.17842021,131.8486548,0.5933026911601942,693335616563.0,520368148075.0,67.64633996,358913005159.0,32.7105454,12.5,1683747130.0,67.26777649,21.36366892,7.145092994,-7680665.0,399272027808.0,647390602285.0,1364.4164032000458
173957253.84148705,84624380688.20026,8.438023217966517,624652331.0,53.8192915,28735.5,11644062258.340067,56.21489961,136.8644057,0.5933026911601942,653145580903.0,551237230417.0,68.00771902,356314467892.0,25.092806868705416,17.7,1705772050.0,68.0131073,20.91638028,7.081159754,-440402.0183585313,413631924167.0,643235107416.0,1381.856626597909
173957253.84148705,84624380688.20026,8.438023217966517,631955245.0,51.22763112,28735.5,11644062258.340067,55.28698633,140.3904181,0.5933026911601942,660760392897.0,552008437801.0,68.34020626,386223684833.0,30.78693652,17.4625,1727640967.0,68.73478699,20.52913115,7.036420803,-440402.0183585313,444387900435.0,689048209706.0,1494.420765369012
173957253.84148705,84624380688.20026,8.438023217966517,640816258.0,48.7942574,28735.5,11644062258.340067,54.43812996,102.31954991341837,0.5933026911601942,601673917131.0,500629897147.0,68.64190068,412001200549.0,25.092806868705416,17.275,1749417068.0,69.65734863,20.1968155,7.00988696,-440402.0183585313,451035611498.0,709801710519.0,1541.8036986741004
173957253.84148705,84624380688.20026,12.14999962,3601195.0,118.4,3221.0,11644062258.340067,89.53584329,102.31954991341837,0.5933026911601942,4556634294.0,9630874289.0,53.6,268193563.8,25.092806868705416,16.66987033657947,8736939.0,26.83127975,39.096,12.742,-440402.0183585313,611957920.9,8633142543.0,1669.4924141052147
173957253.84148705,84624380688.20026,8.438023217966517,3774340.0,112.4,2505.0,11644062258.340067,89.01102195,102.31954991341837,0.5933026911601942,4222409862.0,7377203308.0,54.219,319238548.8,25.092806868705416,16.66987033657947,9142259.0,78.92272071229543,38.66,12.344,-440402.0183585313,638477097.6,7250427916.0,1337.8820841763506
173957253.84148705,84624380688.20026,8.438023217966517,3935492.0,106.8,937.0,11644062258.340067,88.13958679,102.31954991341837,0.5933026911601942,4308920517.0,8970707666.0,54.8,340392381.4,25.092806868705416,16.66987033657947,9508364.0,78.92272071229543,38.219,11.984,-440402.0183585313,773003557.6,8928247299.0,1535.7081839736047
173957253.84148705,84624380688.20026,8.438023217966517,4072130.0,101.9,4459.0,105320235.8,87.86659094,102.31954991341837,0.5933026911601942,4047444597.0,9850171395.0,55.325,307554165.3,25.092806868705416,16.66987033657947,9830698.0,78.92272071229543,37.776,11.669,-440402.0183585313,697205419.9,9127095785.0,1516.4039148593517
173957253.84148705,84624380688.20026,8.438023217966517,4194850.0,98.5,4430.0,141485793.4,87.39431835,102.31954991341837,0.5933026911601942,3434803458.0,5110494407.0,55.791,324055389.8,25.092806868705416,4.7,10113647.0,78.92272071229543,37.34,11.399,-100000.0,736903491.5,6102982881.0,1179.739827680361
173957253.84148705,84624380688.20026,8.438023217966517,4302838.0,96.8,3627.0,214496894.3,86.71754935,102.31954991341837,0.5933026911601942,7567840881.0,1794877729.0,56.2,740237525.4,25.092806868705416,7.0,10355036.0,78.92272071229543,36.918,11.171,-440402.0183585313,1775539424.0,4095251017.0,1779.4693342447094
-1035825.73,1481871575.0,8.438023217966517,4396432.0,96.3,1961.0,199614564.9,85.86601404,102.31954991341837,0.5933026911601942,3664089627.0,5360319322.0,56.552,373605864.4,25.092806868705416,6.9,10554883.0,78.92272071229543,36.509,10.983,-440402.0183585313,1060641593.0,6520269729.0,1322.820238462141
-1180000.0,741085773.8,8.438023217966517,4476852.0,96.2,759.0,184840518.1,84.83414677,102.31954991341837,0.5933026911601942,3467364408.0,4397355863.0,56.855,424035514.1,25.092806868705416,6.9,10715658.0,78.92272071229543,36.116,10.826,-440402.0183585313,1242373869.0,3970616420.0,1119.6513326573133
-2560464077.0,134941301502.0,22.13999939,16829562.0,6.5,28735.5,27241712405.0,46.23554796,88.48,0.5933026911601942,149163273348.0,148003415211.0,78.1204878,105049257848.0,25.092806868705416,16.66987033657947,39889852.0,78.92272071229543,9.1,8.8,-440402.0183585313,28203073690.0,180433469066.0,16109.084398533241
5369816741.0,130222315603.0,20.70000076,17156871.0,6.1,28735.5,25814645444.0,46.01170692,95.28,0.5933026911601942,150448863636.0,151471590909.0,78.60414634,98300000000.0,25.092806868705416,16.66987033657947,40057389.0,78.92272071229543,9.2,8.7,931072.0,25386363636.0,165603409091.0,14730.797175197815
6088931054.0,140568270611.0,18.67000008,17432865.0,5.9,28735.5,25063768470.0,45.8852241,91.18,0.5933026911601942,164460407618.0,161627129970.0,78.66585366,102495823588.0,25.092806868705416,16.66987033657947,40223509.0,78.92272071229543,9.1,9.0,-440402.0183585313,25699966589.0,172435683261.0,15394.3514628224
25505125988.0,141462235643.0,15.47999954,17758806.0,5.6,28735.5,24591092265.0,45.81338955,92.56,0.5933026911601942,179522693373.0,167251225229.0,78.71707317,103453015129.0,25.092806868705416,16.66987033657947,40386875.0,78.92272071229543,9.4,9.2,-440402.0183585313,24228638398.0,177047730663.0,15715.332271338151
18579389803.0,133268203618.0,13.78999996,18277071.0,5.4,28735.5,22815453289.0,45.78049261,99.96,0.5933026911601942,188129721762.0,170488299245.0,78.96585366,96888704625.0,25.092806868705416,16.66987033657947,40567864.0,78.92272071229543,9.8,8.9,-440402.0183585313,22354892206.0,166942141146.0,14713.065711150086
4736232605.0,138511422752.0,10.35000038,18211898.0,5.3,28735.5,23692568501.0,45.42360114,101.16,0.5933026911601942,189036241611.0,174772259508.0,79.36829268,99315436242.0,25.092806868705416,16.66987033657947,40850412.0,78.92272071229543,9.9,8.8,-440402.0183585313,23069351230.0,175360178971.0,15355.703166347503
-6363009858.0,161967894996.0,11.14999962,19062141.0,5.1,28735.5,26640851120.0,45.12234899,100.15,0.5933026911601942,201356107660.0,187310370789.0,79.56829268,107508940335.0,25.092806868705416,16.66987033657947,41431558.0,78.92272071229543,10.1,8.8,2908209.0,24611330698.0,195717108978.0,17025.53198286678
3088946147.0,213942526147.0,11.27999973,19838783.0,5.0,28735.5,33946703837.0,44.9036924,110.71,0.5933026911601942,252041760722.0,232067720090.0,79.6195122,133151241535.0,25.092806868705416,16.66987033657947,42187645.0,78.92272071229543,10.4,9.1,-440402.0183585313,31068848758.0,248296839729.0,21463.44265774968
36894546042.0,243364770197.0,11.09000015,20512253.0,4.9,28735.5,40382911348.0,44.78507163,102.18,0.5933026911601942,310654333251.0,271169605165.0,79.87073171,151214303452.0,25.092806868705416,16.66987033657947,42921895.0,97.16512299,10.6,8.6,-440402.0183585313,33382170350.0,288050658058.0,24861.282796437576
18068696192.0,255137512610.0,9.149999619,21285000.0,4.7,28735.5,43447238652.0,44.7694611,95.65,0.5933026911601942,343483397587.0,288082328069.0,80.17073171,158105956971.0,25.092806868705416,23.4,43653155.0,97.75068665,10.6,8.8,-440402.0183585313,31935082701.0,313335406044.0,26419.29686381202
71487814518.0,273462231998.0,8.449999809,21903811.0,4.5,146837.0,46970021327.0,45.12157919,102.17,0.5933026911601942,389588508343.0,317874796136.0,80.82195122,167936268975.0,25.092806868705416,23.4,44397319.0,97.75213623,10.8,8.3,-440402.0183585313,30371346130.0,339173253042.0,28365.313489627606
78246772449.0,309328973328.0,8.229999542,22460014.0,4.4,140815.0,55286231864.0,45.51867496,100.54,0.5933026911601942,467591021079.0,382529427868.0,80.87317073,189891869696.0,33.3,23.4,45226803.0,97.93884277,10.9,8.5,2273848.0,36920339447.0,387224199288.0,32549.970978558886
1691416117.0,317810900429.0,11.25,23072041.0,4.2,102247.0,64784504175.0,45.94947627,100.53,0.5933026911601942,493408524974.0,416446462575.0,81.17560976,206330745569.0,25.092806868705416,21.9,45954106.0,97.6306076,11.3,8.4,-440402.0183585313,38492749377.0,427278453201.0,35366.25960119864
6148530894.0,285515618191.0,17.86000061,23335479.0,4.0,77393.0,64696993054.0,46.36807666,101.88,0.5933026911601942,355547374271.0,342600722423.0,81.47560976,172175604335.0,25.092806868705416,20.9,46362946.0,97.67926788,10.6,8.3,-440402.0183585313,33655181995.0,369905529314.0,32042.474078653242
1231202629.0,264853385147.0,19.86000061,23534138.0,3.8,79202.0,61740704811.0,46.73000882,104.0,0.7082855701,383261949156.0,368701226684.0,81.62682927,161928107297.0,31.6,20.7,46576897.0,97.74890137,10.4,8.2,-440402.0183585313,34539665395.0,329036038643.0,30502.71970807759
18152678384.0,264018320509.0,21.38999939,23571937.0,3.7,84137.0,64644136908.0,47.65382641,107.0,0.5933026911601942,432662441038.0,436754994731.0,82.47560976,170038377264.0,25.092806868705416,1.2,46742697.0,97.78375244,10.1,8.3,-440402.0183585313,35095316081.0,326529901355.0,31636.446314255252
-23366093923.0,245318735761.0,24.79000092,23582846.0,3.6,86591.0,53883177150.0,48.40749675,93.01,0.5933026911601942,389365914675.0,416725769570.0,82.42682927,147385253832.0,30.6,1.2,46773055.0,97.89453888,9.7,8.6,-520442.0,31905697226.0,278671184764.0,28324.429336398916
-14263389022.0,260919097319.0,26.09000015,23385043.0,3.5,92859.0,55210612127.0,49.0737817,113.67,0.5933026911601942,393336504606.0,446562968502.0,83.07804878,151633283843.0,25.092806868705416,20.8,46620045.0,98.07913208,9.1,8.3,-440402.0183585313,35526354382.0,274738733839.0,29059.547952238143
12972045516.0,268197586294.0,24.44000053,23181794.0,3.4,93439.0,55511397281.0,49.75638469,102.02,0.5933026911601942,416065027898.0,458509893739.0,83.22926829,154884223653.0,29.6,21.7,46480882.0,98.09371948,9.2,8.5,-440402.0183585313,34732562605.0,274984142086.0,29461.55033374797
33299356666.0,251185109029.0,22.05999947,23116193.0,3.3,93982.0,48328963742.0,50.49624733,105.82,0.5933026911601942,365540646765.0,401877001633.0,82.83170732,135053279766.0,25.092806868705416,13.4,46444832.0,98.14325714,9.0,9.1,-440402.0183585313,32690852367.0,240063049566.0,25732.018364755848
-119874349.7,3001986549.0,11.35000038,7277063.0,19.3,28735.5,383650153.8,54.07705124,85.09,0.5933026911601942,6101194138.0,4860502985.0,69.237,2039515108.0,25.092806868705416,16.66987033657947,18367288.0,78.92272071229543,18.759,7.451,-440402.0183585313,3132420047.0,3693216620.0,756.657072889585
-430056151.8,3350804455.0,10.60000038,7398677.0,18.6,28735.5,425904931.5,52.8191821,87.57,0.5933026911601942,6579989219.0,5514301315.0,69.419,2235565350.0,25.092806868705416,16.66987033657947,18470900.0,78.92272071229543,18.604,7.488,-461684.0,3312463907.0,4073860314.0,817.0643490030263
-193424023.1,3577126049.0,9.170000076,7975716.0,17.9,28735.5,404179984.5,51.47664566,89.4,0.5933026911601942,6673560900.0,5724701319.0,69.845,2343010085.0,25.092806868705416,16.66987033657947,18564599.0,78.92272071229543,18.508,7.398,-440402.0183585313,3342925531.0,4362052627.0,850.8114205429376
-176410171.3,3661473385.0,8.880000114,7861810.0,17.2,28735.5,387679209.0,50.22850678,93.21,0.5933026911601942,6774144497.0,5555445147.0,70.503,2308932616.0,25.092806868705416,16.66987033657947,18663284.0,78.92272071229543,18.464,7.189,-440402.0183585313,3245318937.0,4283778550.0,838.8838673836823
-172941409.8,3609053739.0,7.739999771,7828789.0,16.5,28735.5,391375979.5,49.19290469,95.29,0.5933026911601942,8103470978.0,6371581613.0,71.333,2458524867.0,25.092806868705416,16.66987033657947,18777601.0,78.92272071229543,18.463,6.89,-440402.0183585313,3254292791.0,4461264359.0,869.6965166104019
-171790000.0,3615214519.0,7.900000095,7910072.0,16.0,28735.5,365888495.7,48.61094871,92.35,0.5933026911601942,6861760295.0,5879570278.0,72.233,2223830056.0,25.092806868705416,16.66987033657947,18911730.0,90.68274689,18.492,6.552,-440402.0183585313,3160440917.0,4224177590.0,832.8034402458156
-185050000.0,3524145560.0,8.760000229,7989204.0,15.5,28735.5,372486882.7,48.26321679,94.16,0.5933026911601942,6849730985.0,5773455294.0,73.085,3160830023.0,25.092806868705416,16.66987033657947,19062482.0,78.92272071229543,18.535,6.236,-449480.0,2361305261.0,4631985078.0,867.4912137359657
-201410000.0,4089064380.0,8.220000267,8064863.0,15.1,28735.5,413330933.8,48.1017071,97.94,0.5933026911601942,7681620390.0,6543193121.0,73.799,3510484874.0,25.092806868705416,16.66987033657947,19224037.0,78.92272071229543,18.574,5.989,-440402.0183585313,2498154787.0,5367060713.0,982.1956458469155
