gdp_deflator,foreign_direct_investment,gross_savings,unemployment,labor_force,mortality_rate,new_businesses_registered,education_expenditure,age_dependency_ratio,food_production_index,human_capital_index,imports,exports,life_expectancy_birth,manufacturing,tobacco_use,profit_tax,population,literacy_rate,birth_rate,death_rate,migration,agriculture_forestry_fishing,industry,gdp_per_capita_change
33.24413381,-95931144.21,1143730187.0,2.920000076,2535848.0,70.6,2168.05,227892053.5,74.9477857,90.47,0.418924446405,1734030165.0,2330364837.0,59.265,252350983.8,22.22,20.555000000000003,5847586.0,57.34326172,33.993,9.546,-6248.2,1196072049.0,1384910301.0,-6.095160480722143
35.54260463,-62540527.0,873426318.3,6.090499961499999,2521826.0,69.4,1624.55,195377805.5,74.81073917,90.38,0.418924446405,1609847465.0,2012832113.0,59.487,216667160.6,24.675,21.215,5974629.0,77.648746395,33.671,9.459,24269.7,1060219897.0,1185905225.0,-86.50229455636008
39.9109441,-19158104.04,688109542.9,5.270000004749999,2502095.0,68.1,1711.9,191381532.7,74.54218823,93.03,0.418924446405,1739815379.0,1827176463.0,59.722,187683359.9,24.04,21.520000000000003,6098621.0,80.180003834,33.31,9.36,-84417.0,1139533687.0,1046991610.0,-23.850299580440264
42.12174597,-119128985.9,1077149268.0,5.635499995950001,2476525.0,66.9,4120.65,215951447.6,74.19420119,95.56,0.418924446405,1910762304.0,2454905169.0,59.974,230970537.7,23.18,19.650000000000002,6223377.0,77.069292164,32.93,9.247,2293.05,1356163998.0,1246644343.0,76.41213171829588
41.28252414,-30226265.03,1194686571.0,5.1169999539500015,2446619.0,65.6,5894.35,245568627.0,73.83553287,97.66,0.418924446405,2313836701.0,2833996151.0,60.245,263308191.3,22.160000000000004,18.529999999999998,6354245.0,78.61739759500001,32.539,9.119,463.3,1412546171.0,1452680262.0,49.79045786111408
46.3117178,-31756310.47,902609386.3810002,12.977999931849999,2412805.0,64.3,4592.25,312404611.3,73.50148046,98.61,0.434549742935,2998077691.05,2476951195.165,60.534,582273953.926,17.895,22.3,6494903.0,66.75647831,32.142,8.981,-79071.25,843288022.4115,1307319814.8849998,131.1494984673186
74.33692327,-10849128.54,1316845009.23,9.5825000466,2375659.0,62.9,2930.85,519614514.7,73.15682885,103.73,0.44143415391500007,3867903950.45,2907449840.75,60.836,195214931.1,23.320800688,22.3,6646895.0,71.711008357,31.734,8.84,-68397.35,1704691832.0,2954799937.0,507.7924956350827
76.41482732,-92726215.39,1704369982.8,11.25650002355,2334505.0,61.5,2925.4,608923247.8,72.82992717,109.41,0.44565782547,4395374283.2,3744355238.3,61.141,229848114.5,24.06,22.3,6808514.0,74.50748748699999,31.313,8.703,38578.0,1871674688.0,3296884837.0,144.96828859960374
85.32895406,30174448.5,2146621915.94,12.660500021,2287924.0,60.2,3577.5,760848559.1,72.46505186,112.12,0.4648969933399999,4982227825.3,4551104488.7,61.442,293292105.0,24.675,22.3,6976201.0,74.26308879899999,30.876,8.576,-67140.75,2354577239.0,4013133830.0,271.00360241349244
81.16549022,-413543627.9,2168789143.9,12.41850000905,2235477.0,58.8,3505.1,742717482.6,71.96640665,113.89,0.4648969933399999,5172557420.2,4176173643.85,61.739,301197508.6,23.404999999999998,22.0,7144776.0,74.654246712,30.431,8.458,-93171.05,2514892556.0,3459356950.0,-46.63838113503357
89.21480245,-28529689.78,2754750659.6,2.0,2177179.0,57.3,6285.2,909587695.4,71.29161793,112.61,0.47858985811500004,5502371491.55,5116482424.25,62.029,347766794.6,20.085,22.0,7310507.0,61.59999847,29.985,8.348,-151479.1,2794343264.0,4726805921.0,323.0401154609067
97.09529609,277801180.9,3533364108.3,2.619999886,2236421.0,56.0,4182.75,1122835932.0,70.6091969,116.0,0.48180512339000003,5797334994.2,5718940683.1,62.316,451216741.3,23.639999999999997,22.0,7472200.0,78.72800302499999,29.546,8.24,-137844.3,3453050918.0,5635791202.0,457.5571608691571
96.53727053,64013853.45,4272313254.72,8.635999905650001,2289075.0,54.6,5406.6,1393666534.0,69.73903659,117.17,0.51553694159,7405361909.35,7134988468.6,62.604,525207457.5,22.315,22.0,7631002.0,81.8836829185,29.123,8.128,-3999.0,4104514863.0,5871890520.0,383.76699184631525
100.0,-17781427.02,4558771662.07,8.63599990565,2344648.0,53.2,5776.0,1348371550.0,68.75020854,119.66,0.51553694159,7197954196.8,6785612178.55,62.892,518888782.1,22.890000000000004,23.2,7788379.0,81.8836829185,28.721,8.008,-273146.95,4094956063.0,5642950447.0,-60.784766158840284
105.4373927,29796538.49,5212729423.3,10.03038212215,2377920.0,51.8,6666.25,1573818236.0,67.74895531,120.91,0.51553694159,8021751344.65,8582108061.4,63.181,493976501.5,19.874999999999996,23.2,7946731.0,85.26262931800002,28.344,7.882,-161616.1,4106421014.0,7609583584.0,190.8918169328058
104.1393335,-212882714.0,4679976889.92,10.9054998871,2420755.0,50.5,5214.15,1471623937.0,66.79544916,121.65,0.51553694159,7672406755.6,7820138973.5,63.466,386050935.6,21.055,23.2,8107775.0,85.60049133300001,27.993,7.755,-153414.3,3792261673.0,7560965189.0,-241.43813173214767
19.65396999,-225700000.0,1739697873.0,5.360000134,2092286.0,36.2,4263.35,360272426.7,78.99042539,77.25,0.42879069895,4729946872.0,4830120259.0,69.88,1368079433.0,26.1983757685,15.339999999999998,4998100.0,83.89292259100002,29.237,5.664,-44090.0,1637084656.0,3107014268.0,-8.883137800386521
22.84942571,-333200000.0,2002060051.0,4.420000076,2153046.0,35.3,4523.5,348066681.2,77.7660493,80.41,0.42879069895,4349322683.0,5059911870.0,70.087,1328896632.0,25.324176456500002,13.59,5107839.0,84.83918495,28.513,5.614,-82653.15,1370638072.0,3055218845.0,-180.808758722912
25.2897736,-86700000.0,1826108928.0,5.340000153,2216052.0,34.5,4035.95,348380205.1,76.40649914,78.01,0.426911596955,3071972020.0,3781642164.0,70.31,1375575654.0,22.975,14.265,5216349.0,75.104183959,27.746,5.563,-121905.65,1237592656.0,3104359119.0,-118.88378582798623
28.99839383,-97900000.0,1308685606.0,7.610000134,2281458.0,33.7,3916.15,376265848.1,74.92427245,80.11,0.426911596955,3127286332.0,3837259043.0,70.546,1388382176.0,22.515,14.875,5323201.0,75.223605346,26.968,5.511,-106600.2,1138547702.0,3149401620.0,-30.504984303311403
33.03949536,-69700000.0,1507108360.0,6.210000038,2346261.0,32.9,3536.75,349092938.4,73.57606841,88.46,0.42691159695500003,2715523960.0,3452915687.0,70.786,1376899897.0,23.345,13.620000000000001,5428444.0,72.978171443,26.219,5.465,-65566.35,966255013.0,3276145387.0,-98.551539910045
38.96988132,-5900000.0,1936384516.0,9.390000343,2413811.0,32.2,4675.95,270526411.4,72.03128926,87.74,0.418924446405,2300391879.0,3416430255.0,71.023,1179718528.0,23.6191521425,7.659999999999999,5531962.0,92.80960846,25.534,5.428,-47150.0,792282626.7,3034737064.0,-264.2022857618465
44.87160666,-24900000.0,1615397024.0,6.809999943,2443589.0,31.4,3429.25,300343446.1,70.39073226,98.58,0.42795653194499994,2613734808.0,3626068859.0,71.249,1347109495.0,22.4230083145,10.32,5632983.0,74.40415296500001,24.94,5.403,-62500.2,1000565631.0,3097573854.0,64.56499195557058
50.18216366,-27679000.0,1928339048.0,6.510000229,2634757.0,30.7,4123.3,326185437.3,68.79736477,94.51,0.42879069895,3312407417.0,4397197655.0,71.464,1726130353.0,24.645000000000003,14.804999999999998,5730549.0,73.23655223750002,24.444,5.39,-108324.25,1341007075.0,3696294227.0,314.08075330182305
56.68217105,-35500000.0,2185577203.0,4.820000172,2662794.0,30.0,4202.2,353308797.3,67.32465389,98.57,0.42879069895000005,4018871465.0,5110362043.0,71.667,1928353284.0,25.630000000000003,29.2,5824096.0,78.88846759750001,24.038,5.387,-82717.05,1365160709.0,4218698181.0,164.13661967594157
61.70184927,-114200000.0,3107638039.0,5.28000021,2640528.0,29.2,3912.1,440352762.9,65.92836346,106.92,0.441118064525,5162332824.0,6216897492.0,71.862,2460490103.0,22.075000000000003,19.4,5913209.0,81.4162410735,23.701,5.391,-105824.3,1583812699.0,5144249317.0,427.4562465113145
69.49818991,-202300000.0,4570273348.0,4.710000038,2745503.0,28.4,2926.15,590164844.5,64.78832883,125.08,0.4599619969799999,6361512107.0,7745144668.0,72.055,3248661827.0,21.2,9.7,5998427.0,94.55821991,23.397,5.398,-117900.0,2269484618.0,6624876986.0,705.7354656775715
77.97271903,-262840000.0,5603376645.0,4.420000076,2804499.0,27.6,6361.8,844923625.5,63.79192301,129.45,0.516894795005,8922924417.0,9795842928.0,72.251,5005844594.0,16.779999999999998,9.6,6081296.0,93.29208374,23.1,5.404,-132684.9,3264556666.0,9051217410.0,1064.7583731117425
80.89092897,-71325000.0,4776987482.0,5.460000038,2916827.0,26.8,3487.2,785987005.7,62.78149522,109.94,0.503783027835,6959719028.0,8095869370.0,72.45,4424846649.0,16.27,9.6,6163972.0,93.75424194,22.799,5.407,-149485.5,2184261859.0,8356711391.0,-417.01281828702577
84.60465609,-461965000.0,6531271545.0,4.570000172,2892082.0,26.0,6036.85,982471169.5,61.7006255,154.48,0.5106006861,10212594703.0,11002312080.0,72.653,5053045588.0,18.5,9.6,6248020.0,93.87091827,22.492,5.408,-95272.6,3538073907.0,9425339364.0,731.3638806711092
88.91157042,-581242000.0,8491110063.0,4.670000076,2964087.0,25.2,5591.6,1574951031.0,60.75554887,163.34,0.5397177562149998,12553181824.0,13219661068.0,72.86,6209059202.0,19.975,9.6,6333976.0,89.34494495349999,22.189,5.407,-143779.9,4640980403.0,11488788145.0,967.028821139349
93.1629521,-697081000.0,6815692038.0,4.090000153,3164914.0,24.4,5814.2,1554432944.0,59.68138879,128.98,0.539717756215,11876723611.0,12273695530.0,73.068,6162498371.0,16.8,9.6,6421512.0,94.19747162,21.904,5.406,-87130.0,3359558783.0,11483503515.0,-139.88088298917046
97.27177546,-245347000.0,9227887809.0,4.380000114,3187574.0,23.6,6146.95,1667137096.0,58.60026461,178.32,0.56626175493,12912072695.0,14343221254.0,73.274,7052093207.0,23.46,9.6,6510276.0,95.05903625,21.646,5.407,-170807.45,5058958142.0,12795049043.0,743.7499859475938
100.0,-411892000.0,9027608918.0,5.03000021,3175766.0,22.9,6122.4,1599272717.0,57.68952955,181.51,0.56626175493,13216597410.0,14021956331.0,73.473,7577931949.0,15.4,9.6,6599526.0,95.03481293,21.413,5.412,-178641.75,4705631814.0,13570245103.0,176.11036989489276
101.6048004,-308129751.8,7854522088.0,4.559999943,3240373.0,22.2,5099.0,1302031915.0,57.02501767,180.96,0.5520603746199999,11396506078.0,11934366475.0,73.662,7030991082.0,19.6,9.6,6688746.0,95.55484009,21.198,5.422,-172656.1,3417665907.0,12522734780.0,-696.2393756954107
72.37604426,-2054260000.0,10615852458.0,7.690000057,10841381.0,49.4,6003.35,1471088610.0,68.44886978,74.03,0.55880600065,11043543544.0,8418168168.0,69.834,8929054054.0,20.105,22.607613636499998,25210954.0,86.208231163,25.132,5.763,-255800.0,4679804805.0,17067192192.0,74.36289535583683
76.26342699,-1581907453.0,9852302047.0,7.75,11249711.0,45.4,5871.55,1613347364.0,67.25265141,72.85,0.55880600065,10684099133.0,7605311668.0,70.274,8250153615.0,23.065,22.779015152,25658062.0,87.02400112149999,24.448,5.653,-333703.45,4650098996.0,15803918891.0,-143.31876996652136
78.50141189,-1812008800.0,9232576930.0,7.989999771,11713687.0,41.8,5472.4,1525386508.0,66.0198683,82.81,0.548725514115,8937804698.0,7727286157.0,70.7,7364160142.0,20.295,20.8831818185,26078293.0,88.917364693,23.839,5.561,-365536.9,4147732309.0,14354262077.0,-238.6334643483301
81.26836688,-809696760.0,8961869454.0,7.800000191,11692074.0,38.5,5550.2,1595648954.0,64.75063637,86.39,0.55880600065,9712312674.0,8676752916.0,71.111,7872718416.0,21.240000000000002,23.235265152000004,26459944.0,86.22599544550002,23.328,5.485,-338748.9,4175477807.0,15023639646.0,31.101439301211258
81.63833974,-1069860000.0,8670720604.0,7.880000114,12499020.0,35.6,5572.55,1509849805.0,63.68010703,84.83,0.55880600065,9606339614.0,8637724124.0,71.505,8106952481.0,21.240000000000002,23.235265152000004,26799285.0,86.2259954455,22.935,5.427,-333703.45,4107066503.0,15107037998.0,-14.112374551633593
81.72733943,-2155836815.0,9285755777.0,4.840000153,13077928.0,33.0,5871.55,1457501161.0,62.69315145,90.2,0.55880600065,9845922051.0,9462717116.0,71.882,8489922392.0,23.065,22.979015152000002,27100968.0,86.891801262,22.65,5.383,-909782.0,4121442988.0,16128720471.0,79.76410831509907
83.20147561,-1275007073.0,9867464272.0,4.150000095,13429474.0,30.6,5968.5,1620723213.0,61.77329538,93.78,0.55880600065,10929811451.0,11167509772.0,72.24,9043745689.0,19.369999999999997,22.4476136365,27372226.0,88.44644432050002,22.453,5.353,-282608.1,4294952863.0,17554322833.0,124.40344302278368
88.42572836,-1599038389.0,11909704367.0,4.699999809,13974994.0,28.6,6510.15,1838462856.0,60.90666338,93.17,0.560890541975,12701974339.0,15298201418.0,72.581,10931806198.0,26.494999999999997,23.220384615999997,27624213.0,87.66985321,22.32,5.332,-113351.15,4630031050.0,21800046869.0,271.3923175741138
91.52392041,-2578719365.0,15015940697.0,4.880000114,13759134.0,26.8,9271.1,2054477800.0,60.08311571,99.91,0.5608905419750001,15598932266.0,20421330421.0,72.908,12589255923.0,26.659999999999997,24.8,27866145.0,87.90866852,22.204,5.319,-242399.4,5213395213.0,26131889465.0,312.46318176630757
98.53121881,-3466531061.0,20677493037.0,4.179999828,14527741.0,25.1,37990.0,2224491162.0,59.33431478,106.91,0.59452339113,18835277591.0,27068649606.0,73.222,14601478043.0,23.6,24.8,28102056.0,88.69934082,22.052,5.311,-293678.0,5853539364.0,33203750076.0,424.8325545055104
100.0,-5425384335.0,24639981373.0,4.039999962,15183487.0,23.6,47649.0,2488906616.0,58.67809011,110.93,0.6007089704299999,24690635986.0,32206455737.0,73.528,16876637903.0,20.6,24.8,28333052.0,89.59081268,21.828,5.305,-1202758.0,6851390221.0,38517417705.0,451.7391978668702
101.1032763,-6187851655.0,27426680177.0,4.039999962,15399984.0,22.2,55684.0,2884690830.0,58.09537647,121.47,0.5962466538,34605420554.0,35836836529.0,73.826,19645579138.0,24.634999999999998,25.1,28562317.0,81.5462038035,21.512,5.302,58524.5,8632557504.0,43792337400.0,614.5465346096562
103.1897429,-6019939961.0,25276702718.0,3.980000019,15692700.0,21.0,55547.0,3081965341.0,57.54804417,124.02,0.6041020095400002,26182192418.0,31948077817.0,74.12,18477524733.0,22.775,25.1,28792655.0,81.17781372000002,21.103,5.3,-48225.2,8945621141.0,40538144877.0,-24.30417637737719
109.0826291,-8018357085.0,33114529940.0,3.579999924,16046723.0,19.9,60260.0,3335305794.0,57.01245242,131.02,0.5453572273,35180701568.0,41051644190.0,74.41,22950338041.0,16.6,23.9,29027674.0,79.48225956050001,20.621,5.299,-127804.2,10073271743.0,52774061095.0,886.0419636689257
116.441111,-7339667559.0,40707708345.0,3.480000019,16167036.0,18.9,71093.0,3690729894.0,56.48070882,133.94,0.61903047115,43774372753.0,52392070005.0,74.697,25921353618.0,25.685000000000002,23.5,29264318.0,82.7477325445,20.109,5.299,-118107.05,12195272503.0,63957372644.0,786.9683229577504
117.8414143,-11866552935.0,42968346066.0,3.24000001,16369958.0,18.0,75282.0,4332393085.0,55.84800234,142.35,0.63745398373,48490294207.0,52881407340.0,74.981,29214058235.0,14.5,23.6,29506788.0,93.84172821,19.617,5.302,-624809.0,12956096451.0,68455034880.0,659.6491382214281
119.0872742,-9333690452.0,44086510569.0,3.569999933,16498669.0,17.2,74376.0,5132793590.0,55.26331338,148.26,0.63745398373,50251304637.0,49908212739.0,75.258,29837151634.0,27.77,23.2,29773987.0,83.3413354885,19.185,5.309,-185276.75,13415004256.0,68116880714.0,227.78055140423749
121.984002,-2823161692.0,41516520502.0,3.210000038,16586663.0,16.4,74586.0,5923483198.0,54.90383979,149.4,0.63745398373,48683691441.0,45392391687.0,75.529,28029587883.0,12.6,23.1,30090359.0,93.70794678,18.827,5.324,-426047.2,13662205002.0,63653046847.0,-83.8725137548081
125.2660071,-8124887320.0,38052008171.0,3.269999981,16615221.0,15.7,79040.0,5864792239.0,54.81626262,149.46,0.627395863835,45316857179.0,40404471800.0,75.792,26170393167.0,26.135,23.1,30470734.0,94.16233826,18.544,5.348,-427776.3,13373005904.0,57582904158.0,-443.77855936078595
37.17502813,-1086000000.0,17460749429.0,8.779999733,27708749.0,40.6,19734.55,2523732365.0,73.66008173,82.36,0.601171126965,48825070324.0,40312853105.0,68.574,18333633066.0,24.725,21.0792307695,73030884.0,80.9734020235,30.415,5.449,-949346.0,15540282382.0,26459704045.0,-32.783132673730506
45.49544034,-2127000000.0,21125242543.0,10.25,28535049.0,39.4,16984.55,2574011901.0,73.04909213,75.7,0.5842529028700001,38918153195.0,32322918341.0,68.675,16936812396.0,25.735000000000003,19.9506730775,74672014.0,86.90625915500001,30.148,5.429,-98291.8,10657638510.0,24832142802.0,-160.53737947328898
48.49134093,-1114000000.0,29711846461.0,9.81000042,29254195.0,38.5,22612.6,2685248802.0,72.38042861,83.47,0.59560686648,41016326204.0,37753916618.0,68.744,19476720686.0,22.82,19.5353846155,76325927.0,81.8282367705,29.887,5.425,-204305.0,12624491555.0,27434774742.0,120.38898744687992
52.93276086,-2115000000.0,27938868888.0,11.18999958,29997562.0,37.7,20456.7,2353055634.0,71.63924,85.78,0.59560686648,34981824584.0,36266221660.0,68.793,21151478403.0,23.485000000000003,19.935000000000002,77991755.0,92.60005951,29.606,5.432,-179390.55,11664550849.0,29263912299.0,-14.56909213871677
55.90697979,-335000000.0,27325396049.0,3.700000048,30709972.0,36.9,17114.15,2049535772.0,71.04956626,88.98,0.5907712102,34523933638.0,32480362770.0,68.835,19976143232.0,24.405,19.571153846500003,79672873.0,84.327744293,29.279,5.442,-292087.9,10498719641.0,27541571889.0,-82.24516815942832
58.27245544,-1477000000.0,29734232815.0,7.3004999995999995,31395611.0,36.3,21780.3,2262450497.0,70.41034803,91.8,0.5956068664799999,36959612543.0,33727736558.0,68.88,21191001962.0,23.48,19.935,81365258.0,81.81825370750002,28.89,5.453,-1244356.0,11338003639.0,29324999420.0,45.595417254840754
60.13258874,-188000000.0,30994596213.0,3.529999971,31892849.0,35.6,27593.1,2228392919.0,69.74018412,94.72,0.597782340645,39402295845.0,36821926691.0,68.937,21617801835.0,23.42,19.97,83051971.0,92.59069061,28.436,5.461,-166750.25,11446472532.0,30063811943.0,11.84887850467453
63.67485435,-109000000.0,34418492489.0,3.549999952,32728948.0,34.9,28430.3,2035728686.0,69.02729098,97.42,0.6036531478200001,43034425163.0,39736333219.0,69.013,22811876932.0,23.49,20.025,84710542.0,78.27712593049998,27.922,5.466,-93908.95,13285462440.0,31938431955.0,73.48144036289068
67.43860714,-869882703.3,40574090943.0,3.799999952,33627927.0,34.2,35458.15,2122270639.0,68.20944597,99.63,0.6104994163,45777709703.0,44289302519.0,69.112,26070724532.0,23.529999999999998,20.1,86326250.0,74.7518941875,27.372,5.469,-235930.45,14520547153.0,36322646489.0,122.85940869858905
70.88578999,-1639102233.0,47522884136.0,4.050000191,34562187.0,33.6,13325.0,2620609711.0,67.13285754,102.95,0.60507985205,50557035823.0,52651028698.0,69.233,30418648337.0,25.625,20.5,87888675.0,73.83995952650001,26.823,5.478,-117926.75,17056023158.0,42715963586.0,208.0896145334857
73.12882178,2453941126.0,57329698042.0,3.430000067,35435879.0,33.1,12285.0,3195798347.0,65.92223434,109.32,0.6263664528749999,55577057341.0,59294682975.0,69.37,36110886386.0,30.5,22.0,89405482.0,73.82304859199999,26.307,5.497,-1548077.0,21223486107.0,51474877550.0,292.201657144577
78.37889798,630006878.0,65256254280.0,3.720000029,36364918.0,32.6,13470.0,3721709232.0,64.5222973,113.23,0.63745398373,62129224539.0,60378156419.0,69.515,42117884706.0,27.764999999999997,23.1,90901965.0,95.42009735,25.841,5.529,-456366.9,26275091100.0,59307419693.0,246.5912289900018
80.52511487,-167490840.2,66824885177.0,3.859999895,37591308.0,32.1,11435.0,3615090410.0,63.03035538,112.77,0.628001303975,54014409427.0,53226150545.0,69.667,38288581282.0,26.179999999999996,23.1,92414158.0,72.95123481849998,25.422,5.572,-436296.45,25609918340.0,55521176094.0,-85.33683113464303
84.04477453,1641779592.0,82829741722.0,3.609999895,38574077.0,31.7,11714.0,4264152995.0,61.62510192,111.8,0.63745398373,69239834376.0,68500918538.0,69.823,45672797822.0,28.6,19.8,93966780.0,72.09517517149999,25.024,5.623,-574671.4,28648357816.0,67385574713.0,311.5792980320862
87.33832601,342490414.4,86367585916.0,3.589999914,39896839.0,31.3,17495.0,4774714274.0,60.90050194,116.82,0.63851820529,74224237147.0,68169783976.0,69.984,50835165010.0,27.21,19.5,95570047.0,73.2139814385,24.602,5.674,-826894.6,33014570040.0,73400438260.0,233.25964759337467
89.08000603,957805177.3,92020149532.0,3.5,40486053.0,31.0,18515.0,5351156845.0,60.24605253,120.59,0.635113936665,79558185809.0,71941908886.0,70.149,55863909442.0,27.4,19.6,97212638.0,76.14499092100002,24.12,5.719,-834619.0,34300608781.0,82241723393.0,243.5718168247754
90.91600139,-90422443.46,103211175113.0,3.5,41186689.0,30.6,20231.0,5838099463.0,59.67033527,121.76,0.635745462775,84169698018.0,74318435586.0,70.315,58014120235.0,25.770000000000003,20.5,98871552.0,96.39800262,23.562,5.754,-616858.15,35412406835.0,87372363846.0,177.1254288046739
93.69171719,1014348569.0,111102515448.0,3.599999905,42520249.0,30.2,21066.0,6104500733.0,59.09363304,117.46,0.6471360594000001,89583209288.0,81375151055.0,70.481,61207490950.0,26.2,20.5,100513138.0,73.8655963895,22.935,5.78,-608057.6,36506234536.0,92361041034.0,88.21755033307
93.01743403,-99650560.95,109201475696.0,3.069999933,43017635.0,29.8,21422.0,6282989603.0,58.43867884,116.33,0.6374507606,97858999264.0,83377968160.0,70.644,61068601864.0,27.32,20.3,102113212.0,98.18254852,22.273,5.798,-616585.05,33698317684.0,93410680382.0,41.391918947896556
60.70003278,-4863000000.0,32198961730.0,10.96000004,17195607.0,12.0,44195.05,9890208832.0,49.72931684,92.38,0.60868775994,43365047419.0,37183545269.0,72.64634146,28119720672.0,25.745000000000005,22.055000000000003,38649660.0,77.0048156745,10.7,9.8,-85199.0,7174396975.0,50056719422.0,-24.329883381419677
67.39016102,-6049000000.0,36877255165.0,9.93999958,17231913.0,10.8,53331.0,7828393851.0,48.49556921,98.2,0.6280013039749999,53786614490.0,45328595270.0,72.99756098,30280543247.0,26.01,19.875,38663481.0,98.74273682,10.2,9.7,-118107.05,6771882373.0,54464234333.0,394.9726082507359
71.54447848,-7239000000.0,34027975095.0,12.28999996,17165571.0,10.0,50737.45,7220688524.0,47.2722689,92.95,0.624682964385,51042827254.0,40963676237.0,73.04390244,28562930100.0,26.01,19.325000000000003,38660271.0,80.44264965149999,9.9,9.9,-109700.5,5530740339.0,51371026695.0,-120.02718295982777
75.9253774,-9327000000.0,31721350452.0,16.30999947,17320797.0,9.3,48871.05,7977923740.0,46.15949109,92.39,0.628001303975,58003957571.0,46823588965.0,73.74878049,27645935436.0,26.01,20.525,38258629.0,82.2671846395,9.9,9.6,-86953.25,5384827777.0,49587446216.0,103.37302406770687
78.29414792,-5804000000.0,32878424388.0,18.37000084,17574130.0,8.8,51407.3,9473141398.0,45.20621154,95.83,0.6374539837299998,59122352769.0,51902098244.0,74.2,27763501795.0,27.160000000000004,18.990000000000002,38248076.0,85.57779846249998,9.6,9.5,-172712.35,6210947996.0,52282664452.0,489.79029056974014
79.74273055,-3901000000.0,30879235294.0,19.88999939,17378966.0,8.4,48713.0,9920505355.0,44.41133638,96.14,0.6374539837300001,64249019608.0,57159803922.0,74.49756098,28483823529.0,27.595,18.805,38230364.0,88.78893108449999,9.3,9.4,-183471.0,5426225490.0,53032598039.0,215.92706271561383
80.36155643,-4284000000.0,35347015248.0,19.37000084,17299224.0,8.1,35945.2,10903139701.0,43.70828256,96.95,0.6374539837300001,78626417423.0,72646370626.0,74.59756098,33800365123.0,28.410000000000004,15.88,38204570.0,94.065436936,9.2,9.6,-65193.0,5684862822.0,59809724615.0,494.4307909139061
84.31265324,-11729000000.0,36601107612.0,19.06999969,17266917.0,7.8,63324.0,13019764381.0,42.98751467,101.05,0.6385182052899999,94927001312.0,87338145232.0,74.84634146,41912729659.0,31.45,18.134999999999998,38182222.0,85.37436065749999,9.3,9.5,-15975.85,8399770341.0,73383639545.0,979.7842603352228
86.47036814,-6907000000.0,51672761397.0,17.75,17529693.0,7.6,107794.5,15893411961.0,42.22301464,98.59,0.6438904404700001,109963838665.0,105961366095.0,74.99512195,49011281100.0,30.145,14.8,38165445.0,89.39308033,9.5,9.6,-201824.55,8936176789.0,87671457271.0,1340.1192715253292
87.96493744,-10670000000.0,60048135860.0,13.84000015,17325512.0,7.3,13110.0,16846540378.0,41.58393154,100.36,0.663066351415,138364913638.0,130339327146.0,75.14390244,56182972416.0,26.8574888525,14.8,38141267.0,79.08771686499999,9.8,9.7,-471546.9,9277197731.0,99123485434.0,1013.9047239795646
91.23466288,-17445000000.0,78354112974.0,9.600000381,17329145.0,7.0,13781.0,19637853391.0,40.99507775,99.91,0.66654648185,181544130930.0,165245854258.0,75.24390244,70023844792.0,34.1,14.8,38120560.0,85.134814454,10.2,9.9,-178456.0,13066223491.0,122989631128.0,2219.1069206630145
94.78766671,-9908000000.0,95267447783.0,7.119999886,17563323.0,6.7,12678.0,25350213183.0,40.5249221,102.0,0.65807007254,229936908517.0,201783579611.0,75.54390244,85895317948.0,29.626534933499993,16.7,38125759.0,98.74273682,10.9,10.0,-1192639.1,13834467873.0,152959488627.0,2741.5077625628164
98.37590224,-8094000000.0,71396167142.0,8.170000076,17831377.0,6.3,14434.0,20943656293.0,40.25719773,106.63,0.66654648185,167652318836.0,163328418961.0,75.69512195,71807313868.0,30.792222447500002,17.4,38151603.0,83.354352189,10.9,10.1,-1081618.6,11252523958.0,129758661581.0,-2469.9692622088332
100.0,-8879000000.0,75555730640.0,9.640000343,18036275.0,6.0,18120.0,23140125858.0,40.23261423,101.81,0.7014409304,201771299705.0,191354094120.0,76.24634146,73602958246.0,31.6,15.5,38042794.0,86.028225136,10.9,9.9,-1053015.3,13712400093.0,138472125493.0,1086.9551069821337
103.2705725,-13670000000.0,90337344674.0,9.630000114,18103432.0,5.7,19320.0,24560761442.0,40.72193423,104.35,0.665406054265,235395234238.0,223969218307.0,76.69512195,82946537060.0,29.59870054,15.0,38063255.0,84.3857101445,10.2,9.9,-520768.35,16298433914.0,156265694613.0,1266.549989800451
105.7093074,-6031000000.0,83279502533.0,10.09000015,18227655.0,5.4,24753.0,23414487333.0,41.28127908,108.62,0.66960045696,224404421925.0,220604022724.0,76.74634146,80113618916.0,30.1,15.0,38063164.0,85.43481616950001,10.1,10.1,-320806.0,14528788577.0,146970981115.0,-782.290137045633
106.0316289,-4206000000.0,89677363792.0,10.32999992,18269724.0,5.2,29891.0,24256851292.0,41.97584042,110.48,0.66960045696,232173321521.0,239681073214.0,77.0,81470923242.0,29.598700540000003,14.7,38040196.0,83.9174297335,9.7,10.2,-812514.4,16105486300.0,147805796368.0,599.195456402007
106.5849785,-12977000000.0,96445086385.0,8.989999771,18388510.0,5.0,30155.0,24826334426.0,42.88801808,117.1,0.665406054265,250900301157.0,256155967665.0,77.60243902,89708987161.0,28.6,14.5,38011735.0,82.7262849805,9.9,9.9,114363.7,15450626090.0,158396259312.0,574.8395490102121
